obdobie,md,stredisko,funkcia,ppv,mzda,fond,hodiny,vyplata,uvazok
44105,,67,Farmaceut,PZ,1100,176,199,1335.31,1
44105,,67,Farmaceut,PZ,1230,176,96,1024.79,1
44105,,67,Farmaceut,PZ,1100,176,172.5,1144.17,1
44105,,67,Laborant,PZ,950,176,176,1030.86,1
44105,,67,Laborant,PZ,928,176,188.5,1042.76,1
44105,,67,Laborant,PZ,928,176,184.5,779.84,1
44105,,67,Laborant,PZ,928,176,160.5,1008.29,1
44105,RD,67,Laborant,PZ,768,176,0,0,1
44105,,67,SANITÁR,PZ,696,176,0,0,1
44105,,67,Zodpovedný farmaceut,PZ,1780,176,160,1937.13,1
44105,,68,Dohoda,dohoda,,,0,0,0.25
44105,,68,Laborant,PZ,928,176,176,844.39,1
44105,,68,SANITÁR,PZ,696,176,160,625.09,1
44105,,68,Zodpovedný farmaceut,PZ,1720,176,152,1840.16,1
44105,,69,Farmaceut,PZ,1100,176,152,1182.41,1
44105,,69,Farmaceut,PZ,1044,176,176,991.06,1
44105,RD,69,Farmaceut,PZ,1050,176,0,0,1
44105,MD,69,Farmaceut,PZ,900,176,0,0,1
44105,,69,Laborant,PZ,928,176,176,888.86,1
44105,RD,69,Laborant,PZ,696,176,0,0,1
44105,,69,Laborant,PZ,928,176,168,997.3,1
44105,RD,69,Laborant,PZ,860,176,0,0,1
44105,RD,69,Zodpovedný farmaceut,PZ,200,22,0,0,0.13
44105,,69,Zodpovedný farmaceut,PZ,1800,176,152,1792.1,1
44105,,70,Farmaceut,PZ,1400,176,152,1204.68,1
44105,,70,Farmaceut,PZ,1204,176,160,1532.77,1
44105,,70,Laborant,PZ,928,176,184,961.38,1
44105,,70,Laborant,PZ,928,176,176,942.57,1
44105,,70,Laborant,PZ,958,176,136,1022.45,1
44105,MD,70,Laborant,PZ,650,176,0,0,1
44105,,70,SANITÁR,PZ,696,176,128,564.96,1
44105,,70,Zodpovedný farmaceut,PZ,1800,176,176,1749.54,1
44105,MD,71,Farmaceut,PZ,1180,176,0,0,1
44105,,71,Farmaceut,PZ,1150,176,162.5,1432.51,1
44105,,71,Farmaceut,PZ,1180,176,184,1504.02,1
44105,,71,Farmaceut,PZ,1180,176,182,1478.15,1
44105,,71,Farmaceut,PZ,1100,176,173.5,1252.33,1
44105,,71,Laborant,PZ,928,176,104,799.98,1
44105,,71,Laborant,PZ,928,176,165.5,1113.13,1
44105,,71,Laborant,PZ,928,176,176.5,1153.9,1
44105,,71,SANITÁR,PZ,696,176,157.5,599.59,1
44105,,71,Zodpovedný farmaceut,PZ,2000,176,160,2066.08,1
44105,,72,Farmaceut,PZ,1230,176,182,2037.05,1
44105,,72,Farmaceut,PZ,1240,176,80,1490.69,1
44105,,72,Farmaceut,PZ,1250,176,170,2291.23,1
44105,RD,72,Laborant,PZ,750,176,0,0,1
44105,MD,72,Laborant,PZ,648,176,0,0,1
44105,,72,Laborant,PZ,928,176,164,1177.3,1
44105,,72,Laborant,PZ,464,88,68,322.25,0.5
44105,,72,Laborant,PZ,928,176,176,977.13,1
44105,,72,SANITÁR,PZ,696,176,152,605.62,1
44105,,72,Zodpovedný farmaceut,PZ,1800,176,186,3362.36,1
44105,,73,Farmaceut,PZ,1400,176,168,1994.09,1
44105,,73,Farmaceut,PZ,1050,176,168,1346.64,1
44105,,73,Farmaceut,PZ,1050,176,168,949.71,1
44105,,73,Farmaceut,PZ,1300,176,168,1489.18,1
44105,,73,Laborant,PZ,928,176,160,877.26,1
44105,RD,73,Laborant,PZ,756,176,0,0,1
44105,MD,73,Laborant,PZ,928,176,0,0,1
44105,,73,Laborant,PZ,928,176,152,973.54,1
44105,,73,SANITÁR,PZ,700,176,164,588.47,1
44105,,73,Zodpovedný farmaceut,PZ,1700,176,160,2125.89,1
44105,,74,Dohoda,dohoda,,,0,25.26,0.25
44105,,74,Dohoda,dohoda,,,0,161.34,0.25
44105,,74,Dohoda,dohoda,,,0,262.02,0.25
44105,,74,Farmaceut,PZ,1180,176,161,1145.23,1
44105,,74,Farmaceut,PZ,1300,176,172.5,1610.32,1
44105,,74,Farmaceut,PZ,1180,176,176,1225.85,1
44105,MD,74,Farmaceut,PZ,1180,176,0,0,1
44105,,74,Laborant,PZ,928,176,184,888.12,1
44105,,74,Laborant,PZ,696,132,114,805,0.75
44105,,74,Laborant,PZ,928,176,152,920.67,1
44105,,74,SANITÁR,PZ,696,176,160,609.69,1
44105,,74,Zodpovedný farmaceut,PZ,1600,176,136,1698.38,1
44105,,76,Farmaceut,PZ,1050,176,160,969.3,1
44105,,76,Farmaceut,PZ,1050,176,136,921.58,1
44105,,76,Laborant,PZ,940,176,108,806.32,1
44105,,76,Laborant,PZ,930,176,112,791.43,1
44105,,76,Zodpovedný farmaceut,PZ,1620,176,120,1473.97,1
44105,,77,Dohoda,dohoda,,,0,113.51,0.5
44105,,77,Dohoda,dohoda,,,0,378.79,0.25
44105,,77,Dohoda,dohoda,,,0,0,0.25
44105,,77,Farmaceut,PZ,1300,176,172.5,1403.18,1
44105,,77,Laborant,PZ,928,176,182.5,970.72,1
44105,,77,Laborant,PZ,928,176,152,1135.51,1
44105,,77,Laborant,PZ,928,176,160,905.93,1
44105,,77,SANITÁR,PZ,722,176,128,484.35,1
44105,,77,Zodpovedný farmaceut,PZ,1800,176,116,1990.98,1
44105,RD,78,Farmaceut,PZ,1300,176,0,0,1
44105,,78,Farmaceut,PZ,1254,176,176,970.73,1
44105,,78,Farmaceut,PZ,1200,176,168,990.74,1
44105,,78,Farmaceut,PZ,1200,176,158,1033.39,1
44105,,78,SANITÁR,PZ,696,176,176,556.41,1
44105,,78,Zodpovedný farmaceut,PZ,1810,176,170,1932.77,1
44105,,79,Farmaceut,PZ,1350,176,160,1293.92,1
44105,,79,Laborant,PZ,928,176,160,922.22,1
44105,,79,SANITÁR,PZ,696,176,150.5,568.45,1
44105,,79,Zodpovedný farmaceut,PZ,1800,176,152,1762.27,1
44105,,80,Farmaceut,PZ,1350,176,136,1307.94,1
44105,,80,Laborant,PZ,928,176,128,1053.78,1
44105,,80,Laborant,PZ,928,176,152,1216.56,1
44105,,80,Laborant,PZ,928,176,152,1165.8,1
44105,,80,SANITÁR,PZ,696,176,176,616.68,1
44105,,80,Zodpovedný farmaceut,PZ,1800,176,107,2013.23,1
44105,,81,Farmaceut,PZ,1120,176,160,1221.87,1
44105,,81,Laborant,PZ,928,176,160,828.97,1
44105,,81,Zodpovedný farmaceut,PZ,300,22,22,264.75,0.13
44105,,82,Farmaceut,PZ,650,110,0,0,0.5
44105,,82,Farmaceut,PZ,1300,176,176,953.19,1
44105,,82,Farmaceut,PZ,1400,176,138,1958.88,1
44105,,82,Farmaceut,PZ,1660,176,152,2772.51,1
44105,,82,Laborant,PZ,928,176,152,1104.78,1
44105,RD,82,Laborant,PZ,850,176,0,0,1
44105,,82,Laborant,PZ,928,176,120,974.61,1
44105,,82,Laborant,PZ,928,176,173.5,1291.16,1
44105,RD,82,Laborant,PZ,768,176,0,0,1
44105,,82,SANITÁR,PZ,696,176,152,669.13,1
44105,,82,Zodpovedný farmaceut,PZ,300,44,44,270.01,0.25
44105,,83,Farmaceut,PZ,1350,176,165.5,1178.06,1
44105,,83,SANITÁR,PZ,522,132,126,484.05,0.75
44105,,83,Zodpovedný farmaceut,PZ,1700,176,159,1466.13,1
44105,,84,Dohoda,dohoda,,,0,0,0.25
44105,,84,Farmaceut,PZ,1381,176,140,1481.74,1
44105,,84,Farmaceut,PZ,1300,176,145.5,1514.22,1
44105,,84,Laborant,PZ,928,176,128,1016.7,1
44105,,84,Laborant,PZ,500,88,84,585.81,0.5
44105,,84,Laborant,PZ,958,176,145.5,1157.49,1
44105,,84,Laborant,PZ,958,176,130.5,1074.16,1
44105,,84,SANITÁR,PZ,696,176,152,592.92,1
44105,,84,Zodpovedný farmaceut,PZ,1840,176,129,2312.85,1
44105,,85,Dohoda,dohoda,,,0,0,0.25
44105,,85,Farmaceut,PZ,1400,176,144,1330.73,1
44105,,85,Laborant,PZ,928,176,144,945.39,1
44105,,85,Laborant,PZ,928,176,128,1046.4,1
44105,,85,SANITÁR,PZ,696,176,168,612.58,1
44105,,85,Zodpovedný farmaceut,PZ,1820,176,136,2363.18,1
44105,,86,Farmaceut,PZ,1050,176,136,1208.33,1
44105,RD,86,Farmaceut,PZ,1260,176,0,0,1
44105,,86,Farmaceut,PZ,1100,176,176,1104.22,1
44105,,86,Laborant,PZ,928,176,148,936.56,1
44105,,86,Laborant,PZ,928,176,148,1010.76,1
44105,,86,SANITÁR,PZ,696,176,168,593.98,1
44105,,86,Zodpovedný farmaceut,PZ,1700,176,168,1804.03,1
44105,,87,Farmaceut,PZ,1050,176,176,1017.51,1
44105,,87,Farmaceut,PZ,1050,176,176,1132.39,1
44105,,87,Laborant,PZ,943,176,176,795.04,1
44105,,87,Laborant,PZ,928,176,160,850.64,1
44105,,87,Laborant,PZ,938,176,140,920.81,1
44105,,87,SANITÁR,PZ,696,176,96,572.63,1
44105,,87,Zodpovedný farmaceut,PZ,1650,176,160,1541.57,1
44105,,88,Dohoda,dohoda,,,0,149.15,0.25
44105,,88,Farmaceut,PZ,1250,132,132,1134.06,0.75
44105,,88,Laborant,PZ,928,176,48,312.23,1
44105,,88,Laborant,PZ,928,176,176,913.64,1
44105,,88,Zodpovedný farmaceut,PZ,1750,176,168,1479.2,1
44105,,89,Dohoda,dohoda,,,0,0,0.25
44105,,89,Dohoda,dohoda,,,0,0,0.25
44105,RD,89,Farmaceut,PZ,970,176,0,0,1
44105,,89,Farmaceut,PZ,1300,176,176,1016.39,1
44105,,89,Farmaceut,PZ,1100,176,165,922.31,1
44105,,89,Farmaceut,PZ,1100,176,168,1440.72,1
44105,MD,89,Farmaceut,PZ,1000,176,0,0,1
44105,RD,89,Farmaceut,PZ,1094,154,0,0,0.88
44105,,89,Farmaceut,PZ,1270,176,149.5,1105.9,1
44105,RD,89,Farmaceut,PZ,1000,176,0,0,1
44105,,89,Laborant,PZ,928,176,160,463.86,1
44105,,89,Laborant,PZ,928,176,160,744.07,1
44105,,89,SANITÁR,PZ,720,176,167.5,583.45,1
44105,,89,Zodpovedný farmaceut,PZ,2000,176,176,1606,1
44105,,90,Farmaceut,PZ,1350,176,176,1310.3,1
44105,,90,Farmaceut,PZ,1350,176,176,1396.29,1
44105,,90,Laborant,PZ,928,176,164,1036.76,1
44105,,90,Laborant,PZ,928,176,168,906.74,1
44105,,90,SANITÁR,PZ,696,176,168,602.06,1
44105,,90,Zodpovedný farmaceut,PZ,1860,176,160,1893.65,1
44105,,91,Dohoda,dohoda,,,0,0,0.25
44105,,91,Dohoda,dohoda,,,0,61.73,0.25
44105,,91,Dohoda,dohoda,,,0,0,0.25
44105,,91,Farmaceut,PZ,1330,176,160,1311.45,1
44105,,91,Laborant,PZ,928,176,172,1058.59,1
44105,,91,Laborant,PZ,928,176,56,524.47,1
44105,,91,Laborant,PZ,928,176,140,841.19,1
44105,,91,SANITÁR,PZ,696,176,152,665.33,1
44105,,91,Zodpovedný farmaceut,PZ,1850,176,152,1877.67,1
44105,,92,Farmaceut,PZ,1200,176,136,1350.06,1
44105,,92,Farmaceut,PZ,1250,176,160,1220.76,1
44105,RD,92,Farmaceut,PZ,1200,176,0,0,1
44105,,92,Laborant,PZ,928,176,152,1008.5,1
44105,,92,Laborant,PZ,928,176,0,629.05,1
44105,,92,Laborant,PZ,928,176,176,995.41,1
44105,,92,SANITÁR,PZ,696,176,168,604.96,1
44105,,92,Zodpovedný farmaceut,PZ,1700,176,168,1596.68,1
44105,,93,Farmaceut,PZ,1350,176,160,1269.84,1
44105,,93,Laborant,PZ,928,176,144,967.55,1
44105,,93,Laborant,PZ,928,176,168.5,1465.59,1
44105,MD,93,Laborant,PZ,700,176,0,0,1
44105,,93,SANITÁR,PZ,696,176,160,595.24,1
44105,,93,Zodpovedný farmaceut,PZ,1770,176,152,1808.74,1
44105,MD,94,Farmaceut,PZ,1230,176,0,0,1
44105,,94,Farmaceut,PZ,1300,176,168,1706.68,1
44105,,94,Laborant,PZ,928,176,172.5,932.24,1
44105,,94,Laborant,PZ,928,176,159,1032.66,1
44105,,94,Laborant,PZ,928,176,108.5,1048.83,1
44105,RD,94,Laborant,PZ,880,176,0,0,1
44105,,94,SANITÁR,PZ,696,176,172,520.99,1
44105,,94,Zodpovedný farmaceut,PZ,1750,176,156,1946.71,1
44105,,96,Dohoda,dohoda,,,0,149.78,0.25
44105,,96,Laborant,PZ,950,176,136,1488.36,1
44105,,96,SANITÁR,PZ,522,132,0,0,0.75
44105,,96,Zodpovedný farmaceut,PZ,1850,176,56,945.19,1
44105,,97,Farmaceut,PZ,1044,176,0,741.07,1
44105,,97,Farmaceut,PZ,1120,176,168,1067.79,1
44105,,97,Farmaceut,PZ,1220,176,168,898.4,1
44105,,97,Farmaceut,PZ,1080,176,160,1220.16,1
44105,,97,Farmaceut,PZ,1320,132,126,967.13,0.75
44105,,97,Laborant,PZ,928,176,156,756.54,1
44105,,97,Laborant,PZ,938,176,160,841.9,1
44105,,97,Laborant,PZ,928,176,160,709.06,1
44105,,97,SANITÁR,PZ,696,176,120,566.42,1
44105,,97,Zodpovedný farmaceut,PZ,1800,176,168,1610,1
44105,MD,98,Farmaceut,PZ,1320,176,0,0,1
44105,,98,Farmaceut,PZ,1230,176,152,1041.76,1
44105,,98,Farmaceut,PZ,1360,176,160,1207.93,1
44105,,98,Laborant,PZ,1000,176,160,1080.87,1
44105,,98,SANITÁR,PZ,750,176,168,682.56,1
44105,,98,Zodpovedný farmaceut,PZ,1600,176,136,1610.45,1
44105,,98,Farmaceut,PZ,1050,176,168,826.44,1
44105,,99,Farmaceut,PZ,1300,176,160,1598.05,1
44105,,99,Zodpovedný farmaceut,PZ,151,22,22,105.92,0.13
44105,MD,99,Zodpovedný farmaceut,PZ,1600,176,0,0,1
44105,,100,Dermoporadca,PZ,812,176,32,437.69,1
44105,,100,Dohoda,dohoda,,,0,155.73,0.25
44105,,100,SANITÁR,PZ,435,110,105,430.35,0.63
44105,,100,Zodpovedný farmaceut,PZ,1620,176,176,1552.87,1
44105,,101,Dohoda,dohoda,,,0,269.37,0.25
44105,,101,Laborant,PZ,928,176,160,924,1
44105,,101,Zodpovedný farmaceut,PZ,1470,176,180,1484.39,1
44105,,102,Farmaceut,PZ,1044,176,168,1048.62,1
44105,,102,Farmaceut,PZ,1044,176,176,1099.85,1
44105,,102,Farmaceut,PZ,1130,176,176,1111.76,1
44105,RD,102,Farmaceut,PZ,1130,176,0,0,1
44105,,102,SANITÁR,PZ,696,176,152,626.66,1
44105,,102,Zodpovedný farmaceut,PZ,2120,176,168,1980.23,1
44105,,103,Farmaceut,PZ,1050,176,176,1086.62,1
44105,,103,Farmaceut,PZ,1200,176,160,1121.62,1
44105,,103,SANITÁR,PZ,696,176,152,588.45,1
44105,,103,Zodpovedný farmaceut,PZ,1970,176,144,1955.39,1
44105,,104,Farmaceut,PZ,1220,176,80,479.83,1
44105,,104,Farmaceut,PZ,1200,176,176,1036.07,1
44105,,104,Farmaceut,PZ,1270,176,72,484.48,1
44105,,104,Laborant,PZ,928,176,152,730.05,1
44105,,104,Laborant,PZ,948,176,160,762.79,1
44105,,104,SANITÁR,PZ,696,176,176,558.52,1
44105,,104,Zodpovedný farmaceut,PZ,2000,176,168,1627.13,1
44105,,105,Farmaceut,PZ,1270,176,128,1395.53,1
44105,,105,Farmaceut,PZ,1100,176,156,1038.75,1
44105,,105,Laborant,PZ,928,176,168,830.44,1
44105,,105,Laborant,PZ,928,176,176,817.9,1
44105,RD,105,Zodpovedný farmaceut,PZ,1880,176,0,0,1
44105,,106,Farmaceut,PZ,1050,176,171.5,963.51,1
44105,RD,106,Farmaceut,PZ,1100,176,0,0,1
44105,,106,SANITÁR,PZ,696,176,160,510.75,1
44105,,106,Zodpovedný farmaceut,PZ,1720,176,168,1576.94,1
44105,,107,Dohoda,dohoda,,,0,0,0.5
44105,,107,Dohoda,dohoda,,,0,258.39,0.25
44105,,107,Farmaceut,PZ,1290,176,176,1118.26,1
44105,,107,Farmaceut,PZ,1250,176,96,532.58,1
44105,,107,Farmaceut,PZ,628,88,76,611.37,0.5
44105,,107,Farmaceut,PZ,1200,176,168,926.19,1
44105,,107,Farmaceut,PZ,1300,176,160,1204.05,1
44105,,107,Laborant,PZ,928,176,176,822.03,1
44105,,107,Laborant,PZ,928,176,152,837.71,1
44105,,107,Laborant,PZ,464,88,44,417.62,0.5
44105,,107,Laborant,PZ,958,176,164,866.19,1
44105,,107,SANITÁR,PZ,696,176,0,0,1
44105,,107,Zodpovedný farmaceut,PZ,1750,176,178,2096.03,1
44105,,109,Laborant,PZ,928,176,152,918.82,1
44105,,109,SANITÁR,PZ,696,176,160,675.87,1
44105,RD,109,SANITÁR,PZ,576,176,0,0,1
44105,,109,Zodpovedný farmaceut,PZ,1625,176,171,1566.55,1
44105,,110,Farmaceut,PZ,1350,176,163.5,1522.25,1
44105,RD,110,Farmaceut,PZ,1660,176,0,0,1
44105,,110,Laborant,PZ,948,176,128,866.53,1
44105,,110,Laborant,PZ,928,176,160,818.03,1
44105,RD,110,Laborant,PZ,696,176,0,0,1
44105,,110,Zodpovedný farmaceut,PZ,1320,132,99,1475.33,0.75
44105,,111,Farmaceut,PZ,1800,176,168,1659.74,1
44105,,111,Farmaceut,PZ,1300,176,160,1147.25,1
44105,,111,SANITÁR,PZ,696,176,176,530.81,1
44105,,111,SANITÁR,PZ,696,176,0,0,1
44105,,111,Zodpovedný farmaceut,PZ,1850,176,152,1526.58,1
44105,,112,Farmaceut,PZ,1390,176,144,1280.3,1
44105,,112,Farmaceut,PZ,1250,176,160,1340.95,1
44105,,112,Laborant,PZ,928,176,136,789.88,1
44105,,112,Zodpovedný farmaceut,PZ,1800,176,152,1846.85,1
44105,,112,Zodpovedný farmaceut,PZ,1660,176,0,621.26,1
44105,,113,Farmaceut,PZ,1452,176,176,1598.47,1
44105,,113,Laborant,PZ,978,176,176,939.89,1
44105,,113,SANITÁR,PZ,696,176,40,148.96,1
44105,,113,Zodpovedný farmaceut,PZ,150,22,17,105.22,0.13
44105,RD,113,Zodpovedný farmaceut,PZ,1590,176,0,0,1
44105,,126,Farmaceut,PZ,1355,176,184,1319.44,1
44105,,126,Laborant,PZ,928,176,164,894.23,1
44105,,126,Laborant,PZ,928,176,144,868.69,1
44105,,126,SANITÁR,PZ,696,176,152,608.96,1
44105,,126,Zodpovedný farmaceut,PZ,1660,176,188,1572.81,1
44105,,127,Farmaceut,PZ,1230,176,157,1465.03,1
44105,,127,Farmaceut,PZ,1250,176,120,1216.5,1
44105,,127,Laborant,PZ,928,176,176,887.45,1
44105,RD,127,Laborant,PZ,928,176,0,0,1
44105,,127,Laborant,PZ,950,176,81,989.34,1
44105,,127,SANITÁR,PZ,348,88,88,285.52,0.5
44105,,127,Zodpovedný farmaceut,PZ,1625,176,164,1574.05,1
44105,,129,Farmaceut,PZ,1390,176,176,1240.25,1
44105,RD,129,Laborant,PZ,832,176,0,0,1
44105,,129,Laborant,PZ,928,176,176,886.87,1
44105,,129,Laborant,PZ,928,176,136,819.03,1
44105,,129,SANITÁR,PZ,696,176,176,499.17,1
44105,,129,Zodpovedný farmaceut,PZ,1840,176,169,1903.87,1
44105,RD,130,Farmaceut,PZ,900,176,0,0,1
44105,MD,130,Laborant,PZ,928,176,0,0,1
44105,RD,130,Laborant,PZ,648,176,0,0,1
44105,,130,Laborant,PZ,928,176,136,882.54,1
44105,,130,Zodpovedný farmaceut,PZ,1700,176,174.75,1497.75,1
44105,,131,Dohoda,dohoda,,,0,0,0.25
44105,,131,Dohoda,dohoda,,,0,0,0.25
44105,,131,Farmaceut,PZ,1060,143,123.5,1137.78,0.81
44105,,131,Farmaceut,PZ,1300,176,176,1248.41,1
44105,,131,Laborant,PZ,928,176,120,652.19,1
44105,,131,Laborant,PZ,928,176,144,831.03,1
44105,,131,SANITÁR,PZ,696,176,168,565.73,1
44105,,131,Zodpovedný farmaceut,PZ,1795,176,152,1752.27,1
44105,,132,Farmaceut,PZ,1150,176,164,1341.52,1
44105,,132,Farmaceut,PZ,1325,176,144,1255.22,1
44105,,132,Laborant,PZ,928,176,160,728.51,1
44105,,132,Laborant,PZ,928,176,152,950.57,1
44105,,132,SANITÁR,PZ,348,88,84,335.02,0.5
44105,,132,Zodpovedný farmaceut,PZ,1930,176,168,2116.03,1
44105,,134,Farmaceut,PZ,1550,176,168,1234.85,1
44105,,134,Laborant,PZ,928,176,168,833.49,1
44105,MD,134,Zodpovedný farmaceut,PZ,1550,176,0,0,1
44105,RD,134,Zodpovedný farmaceut,PZ,1550,176,0,0,1
44105,,135,Laborant,PZ,928,176,168,724.7,1
44105,,135,SANITÁR,PZ,522,132,117,392.61,0.75
44105,,135,SANITÁR,PZ,228,88,0,872.58,0.5
44105,,135,Zodpovedný farmaceut,PZ,1550,176,160,1363.32,1
44105,,136,Farmaceut,PZ,1270,176,175.5,1135.24,1
44105,,136,Farmaceut,PZ,1200,176,160,1140.03,1
44105,,136,Farmaceut,PZ,1275,176,168,1289.96,1
44105,,136,Laborant,PZ,928,176,144,829.47,1
44105,,136,Laborant,PZ,928,176,176,708.58,1
44105,,136,Laborant,PZ,928,176,160,696.85,1
44105,,136,Laborant,PZ,928,176,168,785.25,1
44105,,136,SANITÁR,PZ,696,176,144,563.57,1
44105,MD,136,Zodpovedný farmaceut,PZ,1750,176,0,0,1
44105,,136,Zodpovedný farmaceut,PZ,1800,176,159.75,1935.67,1
44105,,138,Dohoda,dohoda,,,0,0,0.25
44105,,138,Farmaceut,PZ,1240,176,172,1122.11,1
44105,,138,Laborant,PZ,928,176,128,511.88,1
44105,,138,SANITÁR,PZ,696,176,176,681.65,1
44105,,138,Zodpovedný farmaceut,PZ,1750,176,168,1702.8,1
44105,,139,Farmaceut,PZ,1300,176,176,1217.1,1
44105,RD,139,Laborant,PZ,690,132,0,0,0.75
44105,,139,Laborant,PZ,928,176,120,545.8,1
44105,,139,Zodpovedný farmaceut,PZ,200,22,19,183.01,0.13
44105,RD,141,Farmaceut,PZ,1100,176,0,0,1
44105,,141,Farmaceut,PZ,1250,176,132,1261.73,1
44105,,141,Farmaceut,PZ,600,88,0,803.6,0.5
44105,,141,Farmaceut,PZ,1250,176,96,824.84,1
44105,,141,Laborant,PZ,928,176,162.5,1536.77,1
44105,,141,Laborant,PZ,928,176,126.5,933.26,1
44105,MD,141,Laborant,PZ,928,176,0,0,1
44105,,141,SANITÁR,PZ,696,176,0,51.95,1
44105,,141,SANITÁR,PZ,696,176,88,295.04,1
44105,,141,Zodpovedný farmaceut,PZ,1650,176,175,1618.07,1
44105,,143,Farmaceut,PZ,1130,176,112,1190.89,1
44105,RD,143,Farmaceut,PZ,1100,176,0,0,1
44105,,143,Farmaceut,PZ,1100,176,176,1132.99,1
44105,,143,Laborant,PZ,928,176,176,921.53,1
44105,RD,143,Laborant,PZ,870,176,0,0,1
44105,,143,Laborant,PZ,928,176,136,965.03,1
44105,,143,Laborant,PZ,928,176,176,1103.78,1
44105,MD,143,Laborant,PZ,768,176,0,0,1
44105,,143,Zodpovedný farmaceut,PZ,1650,176,184,1737.54,1
44105,,144,Farmaceut,PZ,1300,176,160,1130.76,1
44105,,144,Farmaceut,PZ,1300,176,168,1093.16,1
44105,,144,Farmaceut,PZ,975,132,120,908.26,0.75
44105,MD,144,Farmaceut,PZ,1400,176,0,0,1
44105,MD,144,Farmaceut,PZ,1400,176,0,0,1
44105,,144,Farmaceut,PZ,1300,176,168,1147.91,1
44105,RD,144,Farmaceut,PZ,1300,176,0,0,1
44105,,144,Farmaceut,PZ,1400,176,168,1492.3,1
44105,,144,Farmaceut,PZ,1560,176,96,1391.47,1
44105,,144,Laborant,PZ,928,176,136,926.58,1
44105,,144,Laborant,PZ,928,176,152,828.65,1
44105,,144,Laborant,PZ,930,176,96,543.39,1
44105,,144,Laborant,PZ,928,176,176,1150.93,1
44105,,144,Laborant,PZ,930,176,168,733.46,1
44105,,144,SANITÁR,PZ,696,176,144,570.93,1
44105,,144,SANITÁR,PZ,696,176,136,629,1
44105,,144,THP,PZ,696,176,152,603.03,1
44105,,144,THP,PZ,696,176,176,598.11,1
44105,,144,Zodpovedný farmaceut,PZ,1870,176,8,384.56,1
44105,,145,Dohoda,dohoda,,,0,0,0.5
44105,,145,Dohoda,dohoda,,,0,0,0.5
44105,,145,Dohoda,dohoda,,,0,0,0.25
44105,,145,Dohoda,dohoda,,,0,402.48,0.5
44105,,145,Dohoda,dohoda,,,0,312.02,0.5
44105,,145,Dohoda,dohoda,,,0,42.94,0.5
44105,,145,Dohoda,dohoda,,,0,281.99,0.5
44105,,145,Farmaceut,PZ,375,44,44,345.67,0.25
44105,,145,Farmaceut,PZ,1200,176,196.5,1580.57,1
44105,RD,145,Farmaceut,PZ,1400,176,0,0,1
44105,RD,145,Farmaceut,PZ,1235,176,0,0,1
44105,,145,Farmaceut,PZ,1250,176,172.5,1275.91,1
44105,,145,Laborant,PZ,958,176,176,1018.65,1
44105,,145,Laborant,PZ,928,176,172.5,1299.93,1
44105,,145,SANITÁR,PZ,696,176,120,529.22,1
44105,,145,Zodpovedný farmaceut,PZ,1740,176,0,0,1
44105,,146,Farmaceut,PZ,1250,176,176,1247.6,1
44105,,146,Farmaceut,PZ,1350,176,160,1337.68,1
44105,,146,Laborant,PZ,928,176,168,892.83,1
44105,,146,Laborant,PZ,928,176,176,958.43,1
44105,,146,Laborant,PZ,928,176,176,919.83,1
44105,RD,146,Laborant,PZ,768,176,0,0,1
44105,,146,SANITÁR,PZ,696,176,176,605.96,1
44105,RD,146,Zodpovedný farmaceut,PZ,1660,176,0,0,1
44105,,146,Zodpovedný farmaceut,PZ,1800,176,179,1915.39,1
44105,,147,SANITÁR,PZ,522,132,120,508.9,0.75
44105,,147,Zodpovedný farmaceut,PZ,1300,176,144,1353.88,1
44105,,148,Farmaceut,PZ,1200,176,88,850.85,1
44105,RD,148,Farmaceut,PZ,1150,176,0,0,1
44105,,148,SANITÁR,PZ,720,176,120,648.52,1
44105,,148,Zodpovedný farmaceut,PZ,1500,176,182,1555.36,1
44105,,149,Farmaceut,PZ,1150,176,160,1079.38,1
44105,,149,Farmaceut,PZ,1130,176,116,1161.37,1
44105,RD,149,Laborant,PZ,850,176,0,0,1
44105,,149,Laborant,PZ,928,176,168,899.38,1
44105,,149,Laborant,PZ,928,176,160,879.16,1
44105,,149,Zodpovedný farmaceut,PZ,1650,176,163.5,1571.83,1
44105,,151,Dohoda,dohoda,,,0,79.33,0.25
44105,,151,Dohoda,dohoda,,,0,0,0.5
44105,,151,Dohoda,dohoda,,,0,0,0.5
44105,,151,Farmaceut,PZ,1290,176,160,1323.46,1
44105,,151,Farmaceut,PZ,1500,176,176,1253.88,1
44105,,151,Farmaceut,PZ,1290,176,160,1362.22,1
44105,,151,Farmaceut,PZ,1250,176,152,1186.81,1
44105,RD,151,Farmaceut,PZ,1170,176,0,0,1
44105,RD,151,Laborant,PZ,948,176,0,0,1
44105,,151,Laborant,PZ,928,176,168,768.69,1
44105,,151,Laborant,PZ,948,176,152,1073.64,1
44105,,151,Laborant,PZ,938,176,76,743.67,1
44105,,151,Laborant,PZ,948,176,152,980.97,1
44105,,151,SANITÁR,PZ,696,176,176,589.88,1
44105,,151,Zodpovedný farmaceut,PZ,1820,176,168,1880.55,1
44105,,159,Dohoda,dohoda,,,0,0,0.25
44105,,159,Farmaceut,PZ,1300,176,129.5,1232.16,1
44105,,159,Laborant,PZ,928,176,142,855.53,1
44105,,159,Zodpovedný farmaceut,PZ,1700,176,180.5,1609.52,1
44105,,161,Dohoda,dohoda,,,0,0,0.25
