obdobie,md,stredisko,funkcia,ppv,mzda,fond,hodiny,vyplata,uvazok
44228,,286,Laborant,PZ,1030,160,144,1181.81,1
44228,,286,Zodpovedný farmaceut,PZ,1600,160,136,1526.26,1
44228,,287,Dohoda,dohoda,0,0,0,0,0.25
44228,,287,Farmaceut,PZ,1350,160,152,1148.07,1
44228,,287,Farmaceut,PZ,1350,160,152,1212.72,1
44228,,287,Laborant,PZ,1100,160,146.5,1721.13,1
44228,,287,Sanitár,PZ,739,160,152,634.47,1
44228,,287,Zodpovedný farmaceut,PZ,1850,160,160,1494.27,1
44228,,288,Dohoda,dohoda,0,0,0,135.59,0.25
44228,,288,Farmaceut,PZ,1200,160,140,1620.75,1
44228,,288,Zodpovedný farmaceut,PZ,1600,160,152,1498.79,1
44228,,291,Farmaceut,PZ,1150,160,160,1135.4,1
44228,RD,291,Farmaceut,PZ,1170,160,0,456.05,1
44228,,291,Farmaceut,PZ,1150,160,144,1516.71,1
44228,,291,Farmaceut,PZ,1100,0,0,838.69,1
44228,,291,Laborant,PZ,486,80,76,478.04,0.5
44228,,291,Laborant,PZ,971,160,132,1097.19,1
44228,,291,Laborant,PZ,971,160,160,1144.72,1
44228,,291,Sanitár,PZ,739,160,136,710.59,1
44228,,291,Zodpovedný farmaceut,PZ,1900,160,152,2276.44,1
44228,,292,Dohoda,dohoda,0,0,0,11.3,0.5
44228,,292,Farmaceut,PZ,1300,160,172,1492.03,1
44228,,292,Farmaceut,PZ,1170,160,76,986.18,1
44228,,292,Laborant,PZ,971,160,164.5,1352.45,1
44228,RD,292,Laborant,PZ,832,160,0,0,1
44228,,292,Laborant,PZ,971,160,136,1084.23,1
44228,,292,Sanitár,PZ,370,80,76,298.76,0.5
44228,MD,292,Zodpovedný farmaceut,PZ,2000,160,0,0,1
44228,,292,Zodpovedný farmaceut,PZ,1600,160,160,1480.88,1
44228,,293,Farmaceut,PZ,1328,160,148,1281.28,1
44228,,293,Laborant,PZ,971,160,160,938.08,1
44228,,293,Laborant,PZ,971,160,160,923.76,1
44228,,293,Sanitár,PZ,739,160,148,694.49,1
44228,,293,Zodpovedný farmaceut,PZ,2000,160,170.5,2005.24,1
44228,,294,Dohoda,dohoda,0,0,0,270.9,0.25
44228,,294,Farmaceut,PZ,1400,160,128,1632.05,1
44228,,294,Laborant,PZ,971,160,80,946.34,1
44228,,294,Laborant,PZ,971,160,144,1069.26,1
44228,,294,Sanitár,PZ,739,160,144,812.91,1
44228,,294,Zodpovedný farmaceut,PZ,151,20,15,1123.19,0.13
44228,,295,Farmaceut,PZ,1300,160,160,1513.16,1
44228,,295,Farmaceut,PZ,1350,160,160,1468.84,1
44228,RD,295,Laborant,PZ,928,160,0,0,1
44228,,295,Laborant,PZ,971,160,128,1229.31,1
44228,,295,Laborant,PZ,971,160,160,1476.97,1
44228,,295,Sanitár,PZ,739,160,139,744.92,1
44228,,295,Zodpovedný farmaceut,PZ,1900,160,156,1770.25,1
44228,,296,Dohoda,dohoda,0,0,0,0,0.25
44228,,296,Farmaceut,PZ,1400,160,104,2362.87,1
44228,,296,Farmaceut,PZ,1300,160,132,1371.68,1
44228,,296,Farmaceut,PZ,1330,160,160,1412.1,1
44228,RD,296,Farmaceut,PZ,1330,160,0,0,1
44228,MD,296,Laborant,PZ,971,160,0,51.67,1
44228,,296,Laborant,PZ,971,160,160,999.21,1
44228,,296,Laborant,PZ,971,160,120,1121.69,1
44228,RD,296,Laborant,PZ,832,160,0,0,1
44228,,296,Laborant,PZ,971,160,132,1043.59,1
44228,,296,Sanitár,PZ,739,160,160,676.77,1
44228,,296,Zodpovedný farmaceut,PZ,200,20,20,361.48,0.13
44228,,297,Dohoda,dohoda,0,0,0,0,0.25
44228,,297,Dohoda,dohoda,0,0,0,90.4,0.25
44228,,297,Farmaceut,PZ,1370,160,161,1371.13,1
44228,,297,Laborant,PZ,971,160,180.5,1533.7,1
44228,,297,Laborant,PZ,971,160,142,1170.31,1
44228,,297,Laborant,PZ,971,160,158,946.62,1
44228,,297,Sanitár,PZ,739,160,151.5,665.88,1
44228,,297,Zodpovedný farmaceut,PZ,1800,160,152,2190.92,1
44228,,298,Farmaceut,PZ,1370,160,115,945,1
44228,,298,Laborant,PZ,971,160,138,1215.9,1
44228,,298,Laborant,PZ,971,160,138,1202.81,1
44228,RD,298,Laborant,PZ,905,160,0,0,1
44228,,298,Sanitár,PZ,739,160,152,632.04,1
44228,,298,Zodpovedný farmaceut,PZ,1850,160,160,2363.93,1
44228,RD,299,Farmaceut,PZ,1250,155,0,0,1
44228,,299,Farmaceut,PZ,1350,160,128,1188.04,1
44228,,299,Farmaceut,PZ,1360,160,129.5,1444.21,1
44228,,299,Laborant,PZ,1000,160,152,1038.1,1
44228,MD,299,Laborant,PZ,1100,160,0,207.35,1
44228,,299,Laborant,PZ,971,160,152,997.37,1
44228,,299,Laborant,PZ,486,80,80,454.91,0.5
44228,,299,Sanitár,PZ,739,160,136,634.82,1
44228,RD,299,Zodpovedný farmaceut,PZ,1980,160,0,0,1
44228,,299,Zodpovedný farmaceut,PZ,1800,160,80,1835.5,1
44228,,300,Dohoda,dohoda,0,0,0,0,0.5
44228,,300,Farmaceut,PZ,1250,160,160,1663.93,1
44228,,300,Farmaceut,PZ,1315,160,136,1977.42,1
44228,,300,Laborant,PZ,1000,160,160,1100.57,1
44228,,300,Laborant,PZ,990,160,152,1132.61,1
44228,,300,Sanitár,PZ,555,120,120,626.5,0.75
44228,,300,Zodpovedný farmaceut,PZ,2100,160,144,1869.19,1
44228,,301,Dohoda,dohoda,0,0,0,0,0.5
44228,,301,Dohoda,dohoda,0,0,0,0,0.25
44228,,301,Farmaceut,PZ,1250,160,129,1628.4,1
44228,RD,301,Farmaceut,PZ,1509,155,0,0,1
44228,,301,Farmaceut,PZ,1230,160,149,1198.75,1
44228,,301,Laborant,PZ,997,160,68,1097.42,1
44228,,301,Laborant,PZ,985,160,152,842.08,1
44228,,301,Laborant,PZ,971,160,112,740.06,1
44228,,301,Laborant,PZ,250,40,38,501.6,0.25
44228,,301,Sanitár,PZ,696,0,0,349.46,1
44228,,301,Zodpovedný farmaceut,PZ,1730,160,152,1465.6,1
44228,,305,Farmaceut,PZ,1460,160,122,1989.98,1
44228,RD,305,Laborant,PZ,928,160,0,0,1
44228,,305,Laborant,PZ,971,160,144,1453.31,1
44228,,305,Sanitár,PZ,696,0,0,222.24,1
44228,,305,Sanitár,PZ,739,160,152,652.41,1
44228,,305,Zodpovedný farmaceut,PZ,1950,160,161,2067.06,1
44228,RD,306,Laborant,PZ,928,160,0,0,1
44228,,306,Sanitár,PZ,739,160,104,427.06,1
44228,,306,Zodpovedný farmaceut,PZ,1700,160,146,2701,1
44228,,307,Dohoda,dohoda,0,0,0,0,0.25
44228,,307,Farmaceut,PZ,1300,160,144,1363.66,1
44228,RD,307,Farmaceut,PZ,1200,160,0,32.76,1
44228,,307,Farmaceut,PZ,1250,160,132.5,1501.46,1
44228,,307,Laborant,PZ,971,160,160,982.95,1
44228,,307,Laborant,PZ,971,160,156,1001.24,1
44228,,307,Laborant,PZ,971,160,152,930.73,1
44228,,307,Sanitár,PZ,739,160,128,1322.03,1
44228,MD,307,Zodpovedný farmaceut,PZ,1800,160,0,815.02,1
44228,,307,Zodpovedný farmaceut,PZ,1800,160,144,2161.47,1
44228,,308,Farmaceut,PZ,1300,160,152,1767.43,1
44228,,308,Farmaceut,PZ,1200,160,144,1286.98,1
44228,,308,Laborant,PZ,971,160,144,1035,1
44228,,308,Laborant,PZ,971,160,64,943.61,1
44228,,308,Sanitár,PZ,739,160,136,653.54,1
44228,,308,Zodpovedný farmaceut,PZ,1750,160,112,1199.77,1
44228,,310,Dohoda,dohoda,0,0,0,126.26,0.25
44228,,310,Farmaceut,PZ,1420,160,127,2453.25,1
44228,,310,Farmaceut,PZ,1350,160,132,1428.51,1
44228,,310,Laborant,PZ,971,160,152,1208.1,1
44228,,310,Laborant,PZ,971,160,152,960.06,1
44228,,310,Laborant,PZ,971,160,160,934.58,1
44228,,310,Laborant,PZ,971,160,128,1668.08,1
44228,,310,Zodpovedný farmaceut,PZ,950,80,76,864.21,0.5
44228,,311,Dohoda,dohoda,0,0,0,0,0.25
44228,,311,Dohoda,dohoda,0,0,0,0,0.25
44228,,311,Laborant,PZ,971,160,152,922.97,1
44228,,311,Sanitár,PZ,370,80,40,209.16,0.5
44228,,311,Zodpovedný farmaceut,PZ,1650,160,156,2198.47,1
44228,,312,Farmaceut,PZ,1300,160,148,1581.49,1
44228,,312,Farmaceut,PZ,1300,160,144,1109.6,1
44228,,312,Farmaceut,PZ,1270,160,156,1008.49,1
44228,,312,Laborant,PZ,928,0,0,40.15,1
44228,,312,Zodpovedný farmaceut,PZ,800,80,80,802.01,0.5
44228,,313,Farmaceut,PZ,1200,160,144,1242.31,1
44228,,313,Laborant,PZ,850,140,140,724.09,0.88
44228,,313,Laborant,PZ,971,160,160,817.19,1
44228,,313,Sanitár,PZ,739,160,76,319.62,1
44228,,313,Zodpovedný farmaceut,PZ,1780,160,136,1654.77,1
44228,,316,Farmaceut,PZ,1300,160,153.5,1470.97,1
44228,,316,Farmaceut,PZ,1200,160,166,1348.98,1
44228,,316,Farmaceut,PZ,1150,160,124,1357.51,1
44228,,316,Sanitár,PZ,739,160,152.5,592.78,1
44228,MD,316,Sanitár,PZ,624,160,0,0,1
44228,,316,Zodpovedný farmaceut,PZ,301,40,0,0,0.25
44228,,317,Dohoda,dohoda,0,0,0,139.97,0.25
44228,,317,Farmaceut,PZ,1335,160,128,1175.4,1
44228,RD,317,Farmaceut,PZ,1400,160,0,0,1
44228,,317,Laborant,PZ,971,160,149.25,903.78,1
44228,,317,Zodpovedný farmaceut,PZ,1730,160,135,2162.18,1
44228,,319,Dohoda,dohoda,0,0,0,305.93,0.5
44228,RD,319,Farmaceut,PZ,1200,160,0,0,1
44228,,319,Farmaceut,PZ,1000,120,114,1121.92,0.75
44228,,319,Farmaceut,PZ,1000,120,0,663.6,0.75
44228,,319,Laborant,PZ,971,160,148,940.61,1
44228,RD,319,Laborant,PZ,928,160,0,129.96,1
44228,,319,Sanitár,PZ,739,160,152,645.88,1
44228,,319,Zodpovedný farmaceut,PZ,1380,120,114,1354.42,0.75
44228,,320,Farmaceut,PZ,1300,160,148,1205.12,1
44228,,320,Laborant,PZ,243,40,34,1416.41,0.25
44228,,320,Laborant,PZ,971,160,80,635.87,1
44228,,320,Zodpovedný farmaceut,PZ,1750,160,105.5,1370.12,1
44228,,322,Dohoda,dohoda,0,0,0,99.25,0.5
44228,,322,Farmaceut,PZ,1100,160,160,1844.8,1
44228,,322,Farmaceut,PZ,1350,160,144,1403.98,1
44228,,322,Farmaceut,PZ,1250,160,161,2147.61,1
44228,RD,322,Laborant,PZ,928,160,0,0,1
44228,,322,Laborant,PZ,971,160,160,1028.71,1
44228,,322,Zodpovedný farmaceut,PZ,420,40,38,492.67,0.25
44228,MD,325,Farmaceut,PZ,1400,160,0,69.89,1
44228,,325,Farmaceut,PZ,1250,160,160,1101.55,1
44228,,325,Farmaceut,PZ,1350,160,136,1271.46,1
44228,,325,Laborant,PZ,1010,160,144,829.09,1
44228,,325,Laborant,PZ,971,160,144,687.85,1
44228,,325,Laborant,PZ,1010,160,136,977.63,1
44228,,325,Sanitár,PZ,739,160,156,720.47,1
44228,,325,Zodpovedný farmaceut,PZ,2000,160,144,1501.37,1
44228,,326,Dohoda,dohoda,0,0,0,0,0.5
44228,,326,Farmaceut,PZ,1300,160,160,1140.12,1
44228,,326,Laborant,PZ,971,160,152,895.57,1
44228,,326,Sanitár,PZ,739,160,0,327.15,1
44228,,326,Zodpovedný farmaceut,PZ,1750,160,160,2358.21,1
44228,,327,Farmaceut,PZ,1250,160,136,1285.94,1
44228,,327,Farmaceut,PZ,1150,160,183,1323.49,1
44228,,327,Laborant,PZ,971,160,159,1239.18,1
44228,,327,Laborant,PZ,971,160,152,909.25,1
44228,,327,Zodpovedný farmaceut,PZ,151,20,18,110.78,0.13
44228,,329,Farmaceut,PZ,1350,160,112,734.31,1
44228,,329,Laborant,PZ,971,160,160,1007.03,1
44228,,331,Farmaceut,PZ,1087,160,136,1023.33,1
44228,,331,Laborant,PZ,971,160,144,876.08,1
44228,,331,Sanitár,PZ,462,100,80,1155.58,0.63
44228,,331,Zodpovedný farmaceut,PZ,1620,160,128,2401.1,1
44228,,332,Farmaceut,PZ,1230,160,136,1151.91,1
44228,,332,Farmaceut,PZ,780,100,60,540.8,0.63
44228,,332,Laborant,PZ,971,160,152,1100.66,1
44228,,332,Sanitár,PZ,555,120,90,1726.94,0.75
44228,,332,Zodpovedný farmaceut,PZ,1660,160,152,1549.51,1
44228,,333,Laborant,PZ,971,160,0,0,1
44228,MD,333,Sanitár,PZ,696,160,0,225.21,1
44228,,333,Zodpovedný farmaceut,PZ,1900,160,141,2575.37,1
44228,,334,Farmaceut,PZ,1300,160,144,1351.22,1
44228,,334,Farmaceut,PZ,1300,160,0,123.7,1
44228,,334,Farmaceut,PZ,1300,160,160,1322.92,1
44228,,334,Farmaceut,PZ,1250,160,144,1320.09,1
44228,,334,Laborant,PZ,971,160,160,1389.17,1
44228,RD,334,Laborant,PZ,928,160,0,400.49,1
44228,,334,Laborant,PZ,971,160,112,1007.95,1
44228,,334,Laborant,PZ,971,160,160,2145.66,1
44228,,334,Sanitár,PZ,739,160,152,569.34,1
44228,,334,Zodpovedný farmaceut,PZ,1750,160,136,1456.62,1
44228,,335,Farmaceut,PZ,1087,160,144,1571.15,1
44228,,335,Farmaceut,PZ,1420,160,160,993.08,1
44228,,335,Farmaceut,PZ,1170,160,160,1415.54,1
44228,,335,Laborant,PZ,971,160,144,1491.32,1
44228,,335,Laborant,PZ,971,160,132,1021,1
44228,,335,Zodpovedný farmaceut,PZ,1850,160,136,3089.79,1
44228,,336,Dohoda,dohoda,0,0,0,124.42,0.25
44228,,336,Farmaceut,PZ,1200,160,144,1092.37,1
44228,,336,Laborant,PZ,971,160,160,1093.7,1
44228,,336,Zodpovedný farmaceut,PZ,1650,160,124.5,1672.41,1
44228,,337,Farmaceut,PZ,1150,0,0,0,1
44228,,337,Laborant,PZ,971,160,152,703.36,1
44228,,337,Zodpovedný farmaceut,PZ,1700,160,144,1723.1,1
44228,,338,Farmaceut,PZ,1380,160,160,1311.48,1
44228,,338,Sanitár,PZ,739,160,160,631.21,1
44228,,338,Zodpovedný farmaceut,PZ,301,40,40,211.14,0.25
44228,,340,Dohoda,dohoda,0,0,0,451.98,0.5
44228,,340,Farmaceut,PZ,1200,160,120,1817.47,1
44228,,340,Laborant,PZ,971,160,144,1014.34,1
44228,,340,Zodpovedný farmaceut,PZ,1850,160,88,1387.1,1
44228,,341,Dohoda,dohoda,0,0,0,126.26,0.25
44228,,341,Zodpovedný farmaceut,PZ,1510,160,152,1599.93,1
44228,,342,Laborant,PZ,971,160,136,1038.57,1
44228,MD,342,Laborant,PZ,928,160,0,169.25,1
44228,,342,Sanitár,PZ,370,80,68,512.05,0.5
44228,,342,Zodpovedný farmaceut,PZ,1700,160,144,1858.71,1
44228,,343,Farmaceut,PZ,1300,160,112,1742.23,1
44228,,343,Laborant,PZ,971,160,40,403.39,1
44228,,343,Zodpovedný farmaceut,PZ,1800,160,148.5,1262.79,1
44228,,347,Dohoda,dohoda,0,0,0,242.87,0.25
44228,,347,Farmaceut,PZ,1300,160,144,1029.4,1
44228,,347,Farmaceut,PZ,1300,160,156,1038.07,1
44228,,347,Zodpovedný farmaceut,PZ,1700,160,140,1804.95,1
44228,,349,Farmaceut,PZ,1300,160,136,1351.35,1
44228,,349,Laborant,PZ,971,160,128,708.74,1
44228,,349,Laborant,PZ,971,160,160,1247.79,1
44228,,349,Laborant,PZ,971,160,152,885.45,1
44228,,349,Zodpovedný farmaceut,PZ,1600,160,152,1938.99,1
44228,,350,Dohoda,dohoda,0,0,0,0,0.5
44228,,350,Farmaceut,PZ,1150,160,153.5,1116.11,1
44228,,350,Sanitár,PZ,555,120,102,2087.56,0.75
44228,,350,Zodpovedný farmaceut,PZ,1500,160,138,1481.72,1
44228,,351,Farmaceut,PZ,1500,160,136,1508.71,1
44228,,351,Farmaceut,PZ,1250,160,149,1796.44,1
44228,,351,Laborant,PZ,971,160,162,971.69,1
44228,,351,Laborant,PZ,971,160,144,950.26,1
44228,,351,Sanitár,PZ,370,80,80,364.6,0.5
44228,,351,Zodpovedný farmaceut,PZ,151,20,18,105.92,0.13
44228,,352,Laborant,PZ,971,160,151,883.08,1
44228,,352,Zodpovedný farmaceut,PZ,1600,160,132,1421.77,1
44228,,366,Dermoporadca,PZ,855,160,160,728.5,1
44228,,366,Farmaceut,PZ,1350,160,80,625.13,1
44228,,366,Farmaceut,PZ,1300,160,160,1278.19,1
44228,MD,366,Farmaceut,PZ,1200,160,0,528.77,1
44228,,366,Zodpovedný farmaceut,PZ,1750,160,160,1633.07,1
44228,,368,Dohoda,dohoda,0,0,0,140.29,0.25
44228,,368,Dohoda,dohoda,0,0,0,0,0.5
44228,,368,Dohoda,dohoda,0,0,0,108.03,0.25
44228,,368,Farmaceut,PZ,1250,160,144,1602.53,1
44228,,368,Farmaceut,PZ,1250,160,152,1013.08,1
44228,,368,Laborant,PZ,971,160,152,783.17,1
44228,,368,Laborant,PZ,500,80,76,634.68,0.5
44228,,368,Zodpovedný farmaceut,PZ,1750,160,156.5,2137.01,1
44228,,371,Sanitár,PZ,739,160,144,619.29,1
44228,,371,Zodpovedný farmaceut,PZ,1500,160,144,1480.8,1
44228,,373,Farmaceut,PZ,1200,160,24,874.71,1
44228,RD,373,Farmaceut,PZ,1200,160,0,0,1
44228,,373,Farmaceut,PZ,1370,160,0,0,1
44228,,373,Farmaceut,PZ,1370,160,160,1135.24,1
44228,,373,Farmaceut,PZ,1200,160,160,1015.99,1
44228,,373,Sanitár,PZ,814,160,160,745.23,1
44228,,373,Zodpovedný farmaceut,PZ,200,20,20,173.2,0.13
44228,,378,Farmaceut,PZ,1400,160,140.5,1259.58,1
44228,,378,Laborant,PZ,971,160,132.5,824.87,1
44228,,378,Sanitár,PZ,739,160,128,654,1
44228,,378,Zodpovedný farmaceut,PZ,1800,160,80,1488.76,1
44228,RD,427,Farmaceut,PZ,1000,160,0,0,1
44228,,427,Farmaceut,PZ,938,120,120,1231.07,0.75
44228,,427,Farmaceut,PZ,630,80,64,821,0.5
44228,MD,427,Farmaceut,PZ,1265,160,0,1.05,1
44228,,427,Laborant,PZ,971,160,152,1594.45,1
44228,,427,Laborant,PZ,971,160,96,584.99,1
44228,,427,Sanitár,PZ,739,160,160,1424.25,1
44228,RD,427,Sanitár,PZ,576,160,0,0,1
44228,,427,Zodpovedný farmaceut,PZ,1280,120,0,0,0.75
44228,,451,Dohoda,dohoda,0,0,0,0,0.25
44228,,451,Laborant,PZ,971,160,152,850.06,1
44228,,451,Sanitár,PZ,739,160,0,35.08,1
44228,,451,Zodpovedný farmaceut,PZ,1750,160,152,1595.8,1
44228,,453,Dohoda,dohoda,0,0,0,0,0.25
44228,,453,Farmaceut,PZ,1350,160,160,1280.11,1
44228,,453,Farmaceut,PZ,685,0,0,138.62,0.5
44228,,453,Laborant,PZ,971,160,156,897.62,1
44228,,453,Laborant,PZ,971,160,151.5,894.09,1
44228,,453,Sanitár,PZ,739,160,80,374.84,1
44228,,453,Zodpovedný farmaceut,PZ,1730,160,136,2220.83,1
44228,,455,Dohoda,dohoda,0,0,0,155.52,0.25
44228,,455,Laborant,PZ,971,160,160,1032.4,1
44228,,455,Sanitár,PZ,555,120,120,701.98,0.75
44228,,455,Zodpovedný farmaceut,PZ,1650,160,152,2314.68,1
44228,,456,Laborant,PZ,971,160,152,802.14,1
44228,RD,456,Laborant,PZ,832,160,0,0,1
44228,MD,456,Laborant,PZ,832,160,0,0,1
44228,,456,Zodpovedný farmaceut,PZ,1720,160,152,2152.92,1
44228,,457,Farmaceut,PZ,1200,160,136.5,978.13,1
44228,RD,457,Farmaceut,PZ,1150,160,0,0,1
44228,,457,Laborant,PZ,971,160,152,915.58,1
44228,,457,Laborant,PZ,971,160,160,866.93,1
44228,,457,Sanitár,PZ,348,0,0,0.01,0.5
44228,,457,Sanitár,PZ,394,80,80,354.87,0.5
44228,,457,Zodpovedný farmaceut,PZ,1940,160,140,1674.11,1
44228,,459,Farmaceut,PZ,1310,160,161,1203.4,1
44228,,459,Laborant,PZ,971,160,153.5,965.18,1
44228,,459,Laborant,PZ,971,160,142.5,961.68,1
44228,,459,Sanitár,PZ,739,160,149,670.9,1
44228,,459,Zodpovedný farmaceut,PZ,1800,160,148.5,1709.85,1
44228,,461,Farmaceut,PZ,1300,160,160,1203.53,1
44228,,461,Farmaceut,PZ,1250,160,144,1301.89,1
44228,,461,Farmaceut,PZ,1360,160,160,1170.22,1
44228,MD,461,Farmaceut,PZ,1300,160,0,0,1
44228,,461,Laborant,PZ,971,160,160,959.42,1
44228,,461,Laborant,PZ,971,160,160,839.15,1
44228,,461,Sanitár,PZ,739,160,160,749.52,1
44228,,461,Zodpovedný farmaceut,PZ,1860,160,117.5,2275.9,1
44228,,462,Farmaceut,PZ,997,100,65,913.29,0.63
44228,,462,Farmaceut,PZ,1285,160,64,1256.27,1
44228,,462,Laborant,PZ,971,160,0,205.99,1
44228,RD,462,Laborant,PZ,882,160,0,0,1
44228,,462,Sanitár,PZ,739,160,112,1173.17,1
44228,,462,Zodpovedný farmaceut,PZ,1810,160,140.5,1560.18,1
44228,,464,Farmaceut,PZ,1300,160,0,275.96,1
44228,RD,464,Farmaceut,PZ,1350,160,0,0,1
44228,,464,Farmaceut,PZ,1200,160,156,1102.63,1
44228,,464,Farmaceut,PZ,1300,160,0,260.16,1
44228,,464,Laborant,PZ,971,160,160,748.54,1
44228,,464,Sanitár,PZ,739,160,160,1507.99,1
44228,,464,Zodpovedný farmaceut,PZ,1600,160,156,2555.49,1
44228,,465,Dohoda,dohoda,0,0,0,186.62,0.25
44228,,465,Farmaceut,PZ,1300,160,144,1583.68,1
44228,,465,Laborant,PZ,971,160,144,1712.69,1
44228,,465,Sanitár,PZ,185,40,0,0.01,0.25
44228,,465,Zodpovedný farmaceut,PZ,1800,160,144,1600.07,1
44228,,465,Zodpovedný farmaceut,PZ,301,40,40,463.39,0.25
44228,,466,Farmaceut,PZ,1100,160,144,846.49,1
44228,RD,466,Farmaceut,PZ,1100,160,0,0,1
44228,RD,466,Farmaceut,PZ,1300,160,0,0,1
44228,RD,466,Farmaceut,PZ,1000,160,0,0,1
44228,,466,Farmaceut,PZ,1300,160,136,1821.43,1
44228,MD,466,Farmaceut,PZ,1200,160,0,84.02,1
44228,,466,Laborant,PZ,971,160,152,838.49,1
44228,,466,Sanitár,PZ,370,80,64,425.22,0.5
44228,,466,Zodpovedný farmaceut,PZ,1780,160,140,2576.17,1
44228,,467,Dohoda,dohoda,0,0,0,169.74,0.25
44228,,467,Farmaceut,PZ,1400,160,152,1475.81,1
44228,,467,Laborant,PZ,971,160,160,1014.61,1
44228,,467,Laborant,PZ,971,160,152,850.88,1
44228,,467,Sanitár,PZ,739,160,124,655.41,1
44228,,467,Zodpovedný farmaceut,PZ,1850,160,126,1811.59,1
44228,RD,469,Farmaceut,PZ,1200,160,0,0,1
44228,,469,Farmaceut,PZ,1200,160,136,983.46,1
44228,,469,Farmaceut,PZ,675,80,75,1053.29,0.5
44228,RD,469,Laborant,PZ,648,160,0,0,1
44228,,469,Laborant,PZ,971,160,136,885.77,1
44228,MD,469,Laborant,PZ,948,160,0,402.19,1
44228,,469,Laborant,PZ,971,160,132,1629.01,1
44228,,469,Sanitár,PZ,739,160,136,632.68,1
44228,,469,Zodpovedný farmaceut,PZ,1850,160,114,2380.17,1
44228,,470,Farmaceut,PZ,1250,160,148,1537.58,1
44228,,470,Farmaceut,PZ,1450,160,146.5,1323.17,1
44228,MD,470,Farmaceut,PZ,1450,160,0,1005.46,1
44228,,470,Laborant,PZ,971,160,0,17.08,1
44228,,470,Laborant,PZ,971,160,136,797.73,1
44228,,470,Sanitár,PZ,555,120,120,383.88,0.75
44228,,470,Zodpovedný farmaceut,PZ,2240,160,132,2233.89,1
44228,,471,Farmaceut,PZ,1100,160,152,924.15,1
44228,,471,Laborant,PZ,971,160,120,841.2,1
44228,,471,Zodpovedný farmaceut,PZ,1900,160,116,2398.42,1
44228,,474,Farmaceut,PZ,1280,160,144,1042.1,1
44228,,474,Farmaceut,PZ,1220,160,152,1031.15,1
44228,,474,Farmaceut,PZ,1400,0,0,279.58,1
44228,,474,Laborant,PZ,971,160,152,837.08,1
44228,,474,Laborant,PZ,971,160,152,797.32,1
44228,,474,Sanitár,PZ,739,160,104,667.02,1
44228,,474,Zodpovedný farmaceut,PZ,1720,160,140,2554.01,1
44228,RD,501,Farmaceut,PZ,1050,160,0,0,1
44228,,501,Farmaceut,PZ,1430,160,152,1205.22,1
44228,MD,501,Farmaceut,PZ,1300,160,73,1209.99,1
44228,RD,501,Farmaceut,PZ,1430,160,0,0,1
44228,,501,Laborant,PZ,971,160,160,776.01,1
44228,,501,Laborant,PZ,971,160,80,474.04,1
44228,,501,Sanitár,PZ,739,160,152,614.39,1
44228,,501,Zodpovedný farmaceut,PZ,1785,160,80,899.84,1
44228,,502,Farmaceut,PZ,1400,160,150,1154.56,1
44228,,502,Farmaceut,PZ,1400,0,0,0,1
44228,RD,502,Farmaceut,PZ,1300,160,0,0,1
44228,,502,Farmaceut,PZ,1300,160,152,1591.07,1
44228,,502,Sanitár,PZ,739,160,120,660.22,1
44228,,502,Zodpovedný farmaceut,PZ,1960,160,143.5,1612.43,1
44228,,503,Farmaceut,PZ,1300,160,80,568.73,1
44228,,503,Laborant,PZ,971,160,160,933.16,1
44228,,503,Sanitár,PZ,739,160,160,647.21,1
44228,,503,Zodpovedný farmaceut,PZ,2125,160,160,2007.63,1
44228,,504,Dohoda,dohoda,0,0,0,124.42,0.25
44228,,504,Farmaceut,PZ,1110,120,96,876.4,0.75
44228,RD,504,Farmaceut,PZ,1100,160,0,0,1
44228,,504,Farmaceut,PZ,1260,160,70.75,848.6,1
44228,,504,Farmaceut,PZ,1200,0,0,209.67,1
44228,RD,504,Farmaceut,PZ,1220,160,0,0,1
44228,,504,Laborant,PZ,729,120,0,320.31,0.75
44228,,504,Laborant,PZ,971,160,160,843.01,1
44228,,504,Sanitár,PZ,739,160,40,216.65,1
44228,,504,Zodpovedný farmaceut,PZ,1750,160,160,1501.99,1
44228,,505,Dohoda,dohoda,0,0,0,0,0.25
44228,,505,Farmaceut,PZ,1420,160,112,908.95,1
44228,,505,Farmaceut,PZ,1380,160,152,1163.4,1
44228,,505,Laborant,PZ,971,160,144,810.62,1
44228,,505,Sanitár,PZ,739,160,152,618.22,1
44228,,505,Zodpovedný farmaceut,PZ,1895,160,140,2653.95,1
44228,,506,Dohoda,dohoda,0,0,0,84.18,0.25
44228,RD,506,Farmaceut,PZ,1200,160,0,0,1
44228,RD,506,Farmaceut,PZ,1420,160,0,64.26,1
44228,,506,Laborant,PZ,971,160,160,770.59,1
44228,,506,Sanitár,PZ,739,160,144,592.34,1
44228,RD,506,Zodpovedný farmaceut,PZ,300,40,0,0,0.25
44228,,506,Zodpovedný farmaceut,PZ,1650,160,152.5,1394.09,1
44228,,511,Farmaceut,PZ,1300,160,132,1372.03,1
44228,,511,Laborant,PZ,971,160,160,1077,1
44228,,511,Sanitár,PZ,370,80,80,461.75,0.5
44228,,511,Zodpovedný farmaceut,PZ,1580,160,136,1310.22,1
44228,,515,Farmaceut,PZ,1300,160,0,25.11,1
44228,RD,515,Farmaceut,PZ,1200,160,0,0,1
44228,,515,Farmaceut,PZ,1300,160,152,1106.03,1
44228,,515,Farmaceut,PZ,1366,160,136,1193.06,1
